Date,Company,Country,Pacient_Category,Treatments,Avg treatment time in minutes
07/02/2022 00:00,VetGroup,Germany,Dogs,13,292.67
07/02/2022 00:00,VetGroup,Germany,Cats,6,83.84
07/02/2022 00:00,VetGroup,Germany,Birds,1,248.24
07/02/2022 00:00,VetGroup,Italy,Dogs,4,47.96
07/02/2022 00:00,VetGroup,Italy,Cats,10,28.05
07/02/2022 00:00,VetGroup,Italy,Birds,2,74.38
07/02/2022 00:00,VetGroup,Poland,Dogs,37,66.21
07/02/2022 00:00,VetGroup,Poland,Cats,14,23.16
07/02/2022 00:00,VetGroup,Poland,Birds,1,34.27
08/02/2022 00:00,VetGroup,Portugal,Dogs,10,35.89
08/02/2022 00:00,VetGroup,Portugal,Cats,4,39.09
08/02/2022 00:00,VetGroup,Portugal,Birds,1,70.07
08/02/2022 00:00,VetGroup,Spain,Dogs,24,150.19
08/02/2022 00:00,VetGroup,Spain,Cats,4,31.34
08/02/2022 00:00,VetGroup,Spain,Birds,1,7.65
08/02/2022 00:00,VetGroup,France,Dogs,19,170.84
08/02/2022 00:00,VetGroup,France,Cats,10,74.91
08/02/2022 00:00,VetGroup,France,Birds,2,80.75
08/02/2022 00:00,VetGroup,Germany,Dogs,16,244.88
08/02/2022 00:00,VetGroup,Germany,Cats,5,112.15
08/02/2022 00:00,VetGroup,Germany,Birds,1,93.24
08/02/2022 00:00,VetGroup,Italy,Dogs,5,41.47
08/02/2022 00:00,VetGroup,Italy,Cats,7,27.84
08/02/2022 00:00,VetGroup,Italy,Birds,2,28.82
08/02/2022 00:00,VetGroup,Poland,Dogs,31,41.58
08/02/2022 00:00,VetGroup,Poland,Cats,10,26.28
08/02/2022 00:00,VetGroup,Poland,Birds,1,33.44
09/02/2022 00:00,VetGroup,Portugal,Dogs,6,46.93
09/02/2022 00:00,VetGroup,Portugal,Cats,4,39.59
09/02/2022 00:00,VetGroup,Portugal,Birds,1,59.41
09/02/2022 00:00,VetGroup,Spain,Dogs,22,39.62
09/02/2022 00:00,VetGroup,Spain,Cats,7,58.32
09/02/2022 00:00,VetGroup,France,Dogs,15,106.31
09/02/2022 00:00,VetGroup,France,Cats,10,79.21
09/02/2022 00:00,VetGroup,France,Birds,2,51.23
09/02/2022 00:00,VetGroup,Germany,Dogs,12,127.05
09/02/2022 00:00,VetGroup,Germany,Cats,5,84.38
09/02/2022 00:00,VetGroup,Italy,Dogs,3,35.85
09/02/2022 00:00,VetGroup,Italy,Cats,10,30.32
09/02/2022 00:00,VetGroup,Italy,Birds,1,66.76
09/02/2022 00:00,VetGroup,Poland,Dogs,23,19.48
09/02/2022 00:00,VetGroup,Poland,Cats,9,24.23
09/02/2022 00:00,VetGroup,Poland,Birds,1,32.39
10/02/2022 00:00,VetGroup,Portugal,Dogs,7,32.92
10/02/2022 00:00,VetGroup,Portugal,Cats,5,43.53
10/02/2022 00:00,VetGroup,Portugal,Birds,1,30
10/02/2022 00:00,VetGroup,Spain,Dogs,26,42.29
10/02/2022 00:00,VetGroup,Spain,Cats,10,32.96
10/02/2022 00:00,VetGroup,Spain,Birds,1,7.65
10/02/2022 00:00,VetGroup,France,Dogs,17,104.25
10/02/2022 00:00,VetGroup,France,Cats,10,87.82
10/02/2022 00:00,VetGroup,France,Birds,2,51.79
10/02/2022 00:00,VetGroup,Germany,Dogs,16,122.08
10/02/2022 00:00,VetGroup,Germany,Cats,7,83.46
10/02/2022 00:00,VetGroup,Germany,Birds,1,273.53
10/02/2022 00:00,VetGroup,Italy,Dogs,6,48.03
10/02/2022 00:00,VetGroup,Italy,Cats,8,53.94
10/02/2022 00:00,VetGroup,Italy,Birds,1,36.98
10/02/2022 00:00,VetGroup,Poland,Dogs,27,19.15
10/02/2022 00:00,VetGroup,Poland,Cats,12,21.28
10/02/2022 00:00,VetGroup,Poland,Birds,1,29.44
11/02/2022 00:00,VetGroup,Portugal,Dogs,8,32.74
11/02/2022 00:00,VetGroup,Portugal,Cats,5,37.73
11/02/2022 00:00,VetGroup,Portugal,Birds,1,77.32
11/02/2022 00:00,VetGroup,Spain,Dogs,18,27.6
11/02/2022 00:00,VetGroup,Spain,Cats,9,21.49
11/02/2022 00:00,VetGroup,Spain,Birds,1,30.29
11/02/2022 00:00,VetGroup,France,Dogs,16,100.19
11/02/2022 00:00,VetGroup,France,Cats,12,74.46
11/02/2022 00:00,VetGroup,France,Birds,1,60.65
11/02/2022 00:00,VetGroup,Germany,Dogs,14,117.98
11/02/2022 00:00,VetGroup,Germany,Cats,6,94.22
11/02/2022 00:00,VetGroup,Italy,Dogs,4,33.53
11/02/2022 00:00,VetGroup,Italy,Cats,8,30.93
11/02/2022 00:00,VetGroup,Italy,Birds,1,47.25
11/02/2022 00:00,VetGroup,Poland,Dogs,33,13.79
11/02/2022 00:00,VetGroup,Poland,Cats,12,18.85
11/02/2022 00:00,VetGroup,Poland,Birds,1,40.5
14/02/2022 00:00,VetGroup,Portugal,Dogs,10,28.4
14/02/2022 00:00,VetGroup,Portugal,Cats,4,45.95
14/02/2022 00:00,VetGroup,Portugal,Birds,1,52.56
14/02/2022 00:00,VetGroup,Spain,Dogs,18,33.51
14/02/2022 00:00,VetGroup,Spain,Cats,5,41.08
14/02/2022 00:00,VetGroup,Spain,Birds,1,5.29
14/02/2022 00:00,VetGroup,France,Dogs,23,102.09
14/02/2022 00:00,VetGroup,France,Cats,10,69.26
14/02/2022 00:00,VetGroup,France,Birds,2,49.94
14/02/2022 00:00,VetGroup,Germany,Dogs,17,120.95
14/02/2022 00:00,VetGroup,Germany,Cats,3,113.96
14/02/2022 00:00,VetGroup,Italy,Dogs,7,42.18
14/02/2022 00:00,VetGroup,Italy,Cats,7,47.18
14/02/2022 00:00,VetGroup,Italy,Birds,2,89.49
14/02/2022 00:00,VetGroup,Poland,Dogs,34,17.56
14/02/2022 00:00,VetGroup,Poland,Cats,12,19.44
14/02/2022 00:00,VetGroup,Poland,Birds,1,37.59
15/02/2022 00:00,VetGroup,Portugal,Dogs,8,36.61
15/02/2022 00:00,VetGroup,Portugal,Cats,3,44.22
15/02/2022 00:00,VetGroup,Portugal,Birds,1,50.18
15/02/2022 00:00,VetGroup,Spain,Dogs,26,35.38
15/02/2022 00:00,VetGroup,Spain,Cats,5,63.55
15/02/2022 00:00,VetGroup,Spain,Birds,1,4.12
15/02/2022 00:00,VetGroup,France,Dogs,18,104.92
15/02/2022 00:00,VetGroup,France,Cats,9,84.73
15/02/2022 00:00,VetGroup,France,Birds,2,67
15/02/2022 00:00,VetGroup,Germany,Dogs,22,109.88
15/02/2022 00:00,VetGroup,Germany,Cats,5,99.19
15/02/2022 00:00,VetGroup,Germany,Birds,1,79.12
15/02/2022 00:00,VetGroup,Italy,Dogs,11,31.6
15/02/2022 00:00,VetGroup,Italy,Cats,8,39.64
15/02/2022 00:00,VetGroup,Italy,Birds,2,65
15/02/2022 00:00,VetGroup,Poland,Dogs,29,17.81
15/02/2022 00:00,VetGroup,Poland,Cats,10,19.07
15/02/2022 00:00,VetGroup,Poland,Birds,1,21.78
16/02/2022 00:00,VetGroup,Portugal,Dogs,6,32.78
16/02/2022 00:00,VetGroup,Portugal,Cats,3,41.35
16/02/2022 00:00,VetGroup,Portugal,Birds,1,78.99
16/02/2022 00:00,VetGroup,Spain,Dogs,20,54.21
16/02/2022 00:00,VetGroup,Spain,Cats,10,50.37
16/02/2022 00:00,VetGroup,France,Dogs,16,95.82
16/02/2022 00:00,VetGroup,France,Cats,8,75.95
16/02/2022 00:00,VetGroup,France,Birds,1,95.31
16/02/2022 00:00,VetGroup,Germany,Dogs,14,118.61
16/02/2022 00:00,VetGroup,Germany,Cats,4,111.73
16/02/2022 00:00,VetGroup,Italy,Dogs,8,63.63
16/02/2022 00:00,VetGroup,Italy,Cats,9,25.65
16/02/2022 00:00,VetGroup,Italy,Birds,1,54.12
16/02/2022 00:00,VetGroup,Poland,Dogs,24,17.64
16/02/2022 00:00,VetGroup,Poland,Cats,7,23.9
16/02/2022 00:00,VetGroup,Poland,Birds,1,27.16
17/02/2022 00:00,VetGroup,Portugal,Dogs,7,35.04
17/02/2022 00:00,VetGroup,Portugal,Cats,3,35.99
17/02/2022 00:00,VetGroup,Portugal,Birds,1,58.79
17/02/2022 00:00,VetGroup,Spain,Dogs,20,26.51
17/02/2022 00:00,VetGroup,Spain,Cats,5,86.24
17/02/2022 00:00,VetGroup,Spain,Birds,1,112.35
17/02/2022 00:00,VetGroup,France,Dogs,17,102.45
17/02/2022 00:00,VetGroup,France,Cats,7,92.82
17/02/2022 00:00,VetGroup,France,Birds,1,95.56
17/02/2022 00:00,VetGroup,Germany,Dogs,15,114.63
17/02/2022 00:00,VetGroup,Germany,Cats,5,89.04
17/02/2022 00:00,VetGroup,Italy,Dogs,7,35.01
17/02/2022 00:00,VetGroup,Italy,Cats,4,24.09
17/02/2022 00:00,VetGroup,Italy,Birds,1,40.19
17/02/2022 00:00,VetGroup,Poland,Dogs,24,18.78
17/02/2022 00:00,VetGroup,Poland,Cats,7,25.96
17/02/2022 00:00,VetGroup,Poland,Birds,1,48.35
18/02/2022 00:00,VetGroup,Portugal,Dogs,8,27.12
18/02/2022 00:00,VetGroup,Portugal,Cats,3,41.24
18/02/2022 00:00,VetGroup,Portugal,Birds,1,67.6
18/02/2022 00:00,VetGroup,Spain,Dogs,17,53.16
18/02/2022 00:00,VetGroup,Spain,Cats,5,24.14
18/02/2022 00:00,VetGroup,Spain,Birds,1,106.47
18/02/2022 00:00,VetGroup,France,Dogs,21,89.54
18/02/2022 00:00,VetGroup,France,Cats,9,82.05
18/02/2022 00:00,VetGroup,France,Birds,1,80.35
18/02/2022 00:00,VetGroup,Germany,Dogs,17,118.88
18/02/2022 00:00,VetGroup,Germany,Cats,6,91.36
18/02/2022 00:00,VetGroup,Italy,Dogs,7,31.08
18/02/2022 00:00,VetGroup,Italy,Cats,8,34.06
18/02/2022 00:00,VetGroup,Italy,Birds,2,46.91
18/02/2022 00:00,VetGroup,Poland,Dogs,27,18.35
18/02/2022 00:00,VetGroup,Poland,Cats,7,21.26
18/02/2022 00:00,VetGroup,Poland,Birds,1,33.25
21/02/2022 00:00,VetGroup,Portugal,Dogs,9,59.43
21/02/2022 00:00,VetGroup,Portugal,Cats,5,28.72
21/02/2022 00:00,VetGroup,Portugal,Birds,1,61.01
21/02/2022 00:00,VetGroup,Spain,Dogs,27,289.94
21/02/2022 00:00,VetGroup,Spain,Cats,7,42.24
21/02/2022 00:00,VetGroup,Spain,Birds,1,12.94
21/02/2022 00:00,VetGroup,France,Dogs,17,516.01
21/02/2022 00:00,VetGroup,France,Cats,9,85.22
21/02/2022 00:00,VetGroup,France,Birds,1,78.06
21/02/2022 00:00,VetGroup,Germany,Dogs,13,254.55
21/02/2022 00:00,VetGroup,Germany,Cats,5,110.81
21/02/2022 00:00,VetGroup,Germany,Birds,1,167.94
21/02/2022 00:00,VetGroup,Italy,Dogs,6,37.94
21/02/2022 00:00,VetGroup,Italy,Cats,8,45.46
21/02/2022 00:00,VetGroup,Italy,Birds,1,45.88
21/02/2022 00:00,VetGroup,Poland,Dogs,31,120.96
21/02/2022 00:00,VetGroup,Poland,Cats,11,20.31
21/02/2022 00:00,VetGroup,Poland,Birds,1,36.1
22/02/2022 00:00,VetGroup,Portugal,Dogs,7,57.66
22/02/2022 00:00,VetGroup,Portugal,Cats,3,38.9
22/02/2022 00:00,VetGroup,Portugal,Birds,1,27.82
22/02/2022 00:00,VetGroup,Spain,Dogs,17,43.82
22/02/2022 00:00,VetGroup,Spain,Cats,8,47.32
22/02/2022 00:00,VetGroup,France,Dogs,15,148.31
22/02/2022 00:00,VetGroup,France,Cats,8,77.78
22/02/2022 00:00,VetGroup,France,Birds,2,55.47
22/02/2022 00:00,VetGroup,Germany,Dogs,16,222.36
22/02/2022 00:00,VetGroup,Germany,Cats,5,93.95
22/02/2022 00:00,VetGroup,Italy,Dogs,6,49.88
22/02/2022 00:00,VetGroup,Italy,Cats,11,26.05
22/02/2022 00:00,VetGroup,Italy,Birds,1,37.88
22/02/2022 00:00,VetGroup,Poland,Dogs,25,36.18
22/02/2022 00:00,VetGroup,Poland,Cats,8,21.67
22/02/2022 00:00,VetGroup,Poland,Birds,1,19.82
23/02/2022 00:00,VetGroup,Portugal,Dogs,8,35.74
23/02/2022 00:00,VetGroup,Portugal,Cats,4,34.04
23/02/2022 00:00,VetGroup,Portugal,Birds,1,30.9
23/02/2022 00:00,VetGroup,Spain,Dogs,17,41.74
23/02/2022 00:00,VetGroup,Spain,Cats,3,28.15
23/02/2022 00:00,VetGroup,Spain,Birds,1,8.04
23/02/2022 00:00,VetGroup,France,Dogs,15,116.06
23/02/2022 00:00,VetGroup,France,Cats,6,83.24
23/02/2022 00:00,VetGroup,France,Birds,2,48.13
23/02/2022 00:00,VetGroup,Germany,Dogs,15,163.85
23/02/2022 00:00,VetGroup,Germany,Cats,3,95.22
23/02/2022 00:00,VetGroup,Italy,Dogs,7,40.55
23/02/2022 00:00,VetGroup,Italy,Cats,8,40.08
23/02/2022 00:00,VetGroup,Italy,Birds,1,20.88
23/02/2022 00:00,VetGroup,Poland,Dogs,27,24.31
23/02/2022 00:00,VetGroup,Poland,Cats,8,27.08
23/02/2022 00:00,VetGroup,Poland,Birds,1,31.66
24/02/2022 00:00,VetGroup,Portugal,Dogs,8,39.71
24/02/2022 00:00,VetGroup,Portugal,Cats,3,42.79
24/02/2022 00:00,VetGroup,Portugal,Birds,1,64.53
24/02/2022 00:00,VetGroup,Spain,Dogs,24,39.43
24/02/2022 00:00,VetGroup,Spain,Cats,5,18.38
24/02/2022 00:00,VetGroup,Spain,Birds,1,70.59
24/02/2022 00:00,VetGroup,France,Dogs,26,93.52
24/02/2022 00:00,VetGroup,France,Cats,13,65.52
24/02/2022 00:00,VetGroup,France,Birds,1,85.76
24/02/2022 00:00,VetGroup,Germany,Dogs,16,130.65
24/02/2022 00:00,VetGroup,Germany,Cats,4,127.92
24/02/2022 00:00,VetGroup,Germany,Birds,1,260.78
24/02/2022 00:00,VetGroup,Italy,Dogs,10,33.48
24/02/2022 00:00,VetGroup,Italy,Cats,7,43.22
24/02/2022 00:00,VetGroup,Italy,Birds,2,47.7
24/02/2022 00:00,VetGroup,Poland,Dogs,38,18.21
24/02/2022 00:00,VetGroup,Poland,Cats,11,22.42
24/02/2022 00:00,VetGroup,Poland,Birds,1,55.34
25/02/2022 00:00,VetGroup,Portugal,Dogs,11,42.51
25/02/2022 00:00,VetGroup,Portugal,Cats,4,30.1
25/02/2022 00:00,VetGroup,Portugal,Birds,1,52.31
25/02/2022 00:00,VetGroup,Spain,Dogs,35,29.52
25/02/2022 00:00,VetGroup,Spain,Cats,7,35.94
25/02/2022 00:00,VetGroup,Spain,Birds,1,6.47
25/02/2022 00:00,VetGroup,France,Dogs,27,93.82
25/02/2022 00:00,VetGroup,France,Cats,12,63.19
25/02/2022 00:00,VetGroup,France,Birds,2,76.25
25/02/2022 00:00,VetGroup,Germany,Dogs,21,136.79
25/02/2022 00:00,VetGroup,Germany,Cats,5,93.74
25/02/2022 00:00,VetGroup,Germany,Birds,1,221.91
25/02/2022 00:00,VetGroup,Italy,Dogs,8,35.31
25/02/2022 00:00,VetGroup,Italy,Cats,8,37.47
25/02/2022 00:00,VetGroup,Italy,Birds,2,42.65
25/02/2022 00:00,VetGroup,Poland,Dogs,44,18.76
25/02/2022 00:00,VetGroup,Poland,Cats,12,23.12
25/02/2022 00:00,VetGroup,Poland,Birds,1,38.22
28/02/2022 00:00,VetGroup,Portugal,Dogs,13,45.94
28/02/2022 00:00,VetGroup,Portugal,Cats,6,39.72
28/02/2022 00:00,VetGroup,Portugal,Birds,1,67.74
28/02/2022 00:00,VetGroup,Spain,Dogs,30,42.04
28/02/2022 00:00,VetGroup,Spain,Cats,7,29.26
28/02/2022 00:00,VetGroup,Spain,Birds,1,16.71
28/02/2022 00:00,VetGroup,France,Dogs,30,111.77
28/02/2022 00:00,VetGroup,France,Cats,18,66.64
28/02/2022 00:00,VetGroup,France,Birds,1,95.53
28/02/2022 00:00,VetGroup,Germany,Dogs,23,123.03
28/02/2022 00:00,VetGroup,Germany,Cats,7,89.16
28/02/2022 00:00,VetGroup,Italy,Dogs,9,55.38
28/02/2022 00:00,VetGroup,Italy,Cats,7,90.44
28/02/2022 00:00,VetGroup,Italy,Birds,2,112.03
28/02/2022 00:00,VetGroup,Poland,Dogs,58,16.74
28/02/2022 00:00,VetGroup,Poland,Cats,17,18.7
28/02/2022 00:00,VetGroup,Poland,Birds,1,48.09
01/03/2022 00:00,VetGroup,Portugal,Dogs,9,35.29
01/03/2022 00:00,VetGroup,Portugal,Cats,6,60.04
01/03/2022 00:00,VetGroup,Spain,Dogs,23,39.65
01/03/2022 00:00,VetGroup,Spain,Cats,15,96.87
01/03/2022 00:00,VetGroup,France,Dogs,18,124.3
01/03/2022 00:00,VetGroup,France,Cats,15,105.45
01/03/2022 00:00,VetGroup,Germany,Dogs,19,124.19
01/03/2022 00:00,VetGroup,Germany,Cats,10,76.52
01/03/2022 00:00,VetGroup,Italy,Dogs,8,30.19
01/03/2022 00:00,VetGroup,Italy,Cats,6,22.69
01/03/2022 00:00,VetGroup,Poland,Dogs,39,14.73
01/03/2022 00:00,VetGroup,Poland,Cats,16,48.63
02/03/2022 00:00,VetGroup,Portugal,Dogs,9,49.02
02/03/2022 00:00,VetGroup,Portugal,Cats,4,234.61
02/03/2022 00:00,VetGroup,Portugal,Birds,1,119.53
02/03/2022 00:00,VetGroup,Spain,Dogs,22,48.38
02/03/2022 00:00,VetGroup,Spain,Cats,5,32.68
02/03/2022 00:00,VetGroup,France,Dogs,21,124.51
02/03/2022 00:00,VetGroup,France,Cats,10,109.63
02/03/2022 00:00,VetGroup,France,Birds,2,108.91
02/03/2022 00:00,VetGroup,Germany,Dogs,19,145.18
02/03/2022 00:00,VetGroup,Germany,Cats,5,1297.09
02/03/2022 00:00,VetGroup,Germany,Birds,1,132.35
02/03/2022 00:00,VetGroup,Italy,Dogs,6,36.69
02/03/2022 00:00,VetGroup,Italy,Cats,6,28.28
02/03/2022 00:00,VetGroup,Italy,Birds,2,34.47
02/03/2022 00:00,VetGroup,Poland,Dogs,40,47.25
02/03/2022 00:00,VetGroup,Poland,Cats,11,102.06
02/03/2022 00:00,VetGroup,Poland,Birds,1,40.59
03/03/2022 00:00,VetGroup,Portugal,Dogs,11,67.35
03/03/2022 00:00,VetGroup,Portugal,Cats,5,46.5
03/03/2022 00:00,VetGroup,Portugal,Birds,1,56.32
03/03/2022 00:00,VetGroup,Spain,Dogs,20,48.26
03/03/2022 00:00,VetGroup,Spain,Cats,5,71.12
03/03/2022 00:00,VetGroup,Spain,Birds,1,27.06
03/03/2022 00:00,VetGroup,France,Dogs,28,122.58
03/03/2022 00:00,VetGroup,France,Cats,13,189.46
03/03/2022 00:00,VetGroup,France,Birds,1,48.32
03/03/2022 00:00,VetGroup,Germany,Dogs,17,143.62
03/03/2022 00:00,VetGroup,Germany,Cats,6,115.22
03/03/2022 00:00,VetGroup,Germany,Birds,1,99.41
03/03/2022 00:00,VetGroup,Italy,Dogs,5,36.66
03/03/2022 00:00,VetGroup,Italy,Cats,5,34.71
03/03/2022 00:00,VetGroup,Italy,Birds,2,39.75
03/03/2022 00:00,VetGroup,Poland,Dogs,53,24.24
03/03/2022 00:00,VetGroup,Poland,Cats,17,33.21
03/03/2022 00:00,VetGroup,Poland,Birds,1,24.99
04/03/2022 00:00,VetGroup,Portugal,Dogs,10,43.89
04/03/2022 00:00,VetGroup,Portugal,Cats,5,39.45
04/03/2022 00:00,VetGroup,Portugal,Birds,1,68.01
04/03/2022 00:00,VetGroup,Spain,Dogs,19,51.24
04/03/2022 00:00,VetGroup,Spain,Cats,5,62.59
04/03/2022 00:00,VetGroup,Spain,Birds,1,7.35
04/03/2022 00:00,VetGroup,France,Dogs,26,109.81
04/03/2022 00:00,VetGroup,France,Cats,12,91.38
04/03/2022 00:00,VetGroup,France,Birds,2,104.36
04/03/2022 00:00,VetGroup,Germany,Dogs,21,151.99
04/03/2022 00:00,VetGroup,Germany,Cats,6,214.13
04/03/2022 00:00,VetGroup,Germany,Birds,1,77.06
04/03/2022 00:00,VetGroup,Italy,Dogs,7,40.01
04/03/2022 00:00,VetGroup,Italy,Cats,6,29.22
04/03/2022 00:00,VetGroup,Italy,Birds,1,33.72
04/03/2022 00:00,VetGroup,Poland,Dogs,47,19.38
04/03/2022 00:00,VetGroup,Poland,Cats,14,58.43
04/03/2022 00:00,VetGroup,Poland,Birds,1,34.76
07/03/2022 00:00,VetGroup,Portugal,Dogs,11,43.3
07/03/2022 00:00,VetGroup,Portugal,Cats,5,34.92
07/03/2022 00:00,VetGroup,Portugal,Birds,1,27.79
07/03/2022 00:00,VetGroup,Spain,Dogs,24,43.73
07/03/2022 00:00,VetGroup,Spain,Cats,8,40.52
07/03/2022 00:00,VetGroup,Spain,Birds,1,12.94
07/03/2022 00:00,VetGroup,France,Dogs,28,110.9
07/03/2022 00:00,VetGroup,France,Cats,14,84.84
07/03/2022 00:00,VetGroup,France,Birds,1,87.44
07/03/2022 00:00,VetGroup,Germany,Dogs,15,124.33
07/03/2022 00:00,VetGroup,Germany,Cats,5,127.84
07/03/2022 00:00,VetGroup,Germany,Birds,1,115.29
07/03/2022 00:00,VetGroup,Italy,Dogs,7,46.99
07/03/2022 00:00,VetGroup,Italy,Cats,5,141.94
07/03/2022 00:00,VetGroup,Italy,Birds,2,34.71
07/03/2022 00:00,VetGroup,Poland,Dogs,59,16.74
07/03/2022 00:00,VetGroup,Poland,Cats,18,22.89
07/03/2022 00:00,VetGroup,Poland,Birds,1,19.66
08/03/2022 00:00,VetGroup,Portugal,Dogs,8,42.74
08/03/2022 00:00,VetGroup,Portugal,Cats,4,62.55
08/03/2022 00:00,VetGroup,Portugal,Birds,1,166.84
08/03/2022 00:00,VetGroup,Spain,Dogs,18,68.99
08/03/2022 00:00,VetGroup,Spain,Cats,5,23.99
08/03/2022 00:00,VetGroup,Spain,Birds,1,50.59
08/03/2022 00:00,VetGroup,France,Dogs,25,101.99
08/03/2022 00:00,VetGroup,France,Cats,11,80.56
08/03/2022 00:00,VetGroup,France,Birds,1,128.41
08/03/2022 00:00,VetGroup,Germany,Dogs,18,144.88
08/03/2022 00:00,VetGroup,Germany,Cats,4,62.57
08/03/2022 00:00,VetGroup,Germany,Birds,1,672.65
08/03/2022 00:00,VetGroup,Italy,Dogs,5,41.69
08/03/2022 00:00,VetGroup,Italy,Cats,8,39.25
08/03/2022 00:00,VetGroup,Italy,Birds,1,20
08/03/2022 00:00,VetGroup,Poland,Dogs,41,17.81
08/03/2022 00:00,VetGroup,Poland,Cats,13,20.58
08/03/2022 00:00,VetGroup,Poland,Birds,1,49.34
09/03/2022 00:00,VetGroup,Portugal,Dogs,9,44.54
09/03/2022 00:00,VetGroup,Portugal,Cats,4,35.57
09/03/2022 00:00,VetGroup,Portugal,Birds,1,113.38
09/03/2022 00:00,VetGroup,Spain,Dogs,20,75.14
09/03/2022 00:00,VetGroup,Spain,Cats,6,51.25
09/03/2022 00:00,VetGroup,Greece,Cats,1,60.59
09/03/2022 00:00,VetGroup,France,Dogs,19,125.52
09/03/2022 00:00,VetGroup,France,Cats,10,79.85
09/03/2022 00:00,VetGroup,France,Birds,1,88.71
09/03/2022 00:00,VetGroup,Germany,Dogs,18,119.54
09/03/2022 00:00,VetGroup,Germany,Cats,4,99.98
09/03/2022 00:00,VetGroup,Germany,Birds,1,244.71
09/03/2022 00:00,VetGroup,Italy,Dogs,8,31.64
09/03/2022 00:00,VetGroup,Italy,Cats,9,27.38
09/03/2022 00:00,VetGroup,Italy,Birds,1,31.66
09/03/2022 00:00,VetGroup,Poland,Dogs,32,20.42
09/03/2022 00:00,VetGroup,Poland,Cats,10,19.18
09/03/2022 00:00,VetGroup,Poland,Birds,1,29.82
10/03/2022 00:00,VetGroup,Portugal,Dogs,8,44.34
10/03/2022 00:00,VetGroup,Portugal,Cats,5,36.85
10/03/2022 00:00,VetGroup,Portugal,Birds,1,26.59
10/03/2022 00:00,VetGroup,Spain,Dogs,27,62.58
10/03/2022 00:00,VetGroup,Spain,Cats,7,22.34
10/03/2022 00:00,VetGroup,France,Dogs,22,115.79
10/03/2022 00:00,VetGroup,France,Cats,13,77.2
10/03/2022 00:00,VetGroup,France,Birds,1,124.08
10/03/2022 00:00,VetGroup,Germany,Dogs,17,140.57
10/03/2022 00:00,VetGroup,Germany,Cats,6,83.09
10/03/2022 00:00,VetGroup,Germany,Birds,1,92.94
10/03/2022 00:00,VetGroup,Italy,Dogs,6,31.81
10/03/2022 00:00,VetGroup,Italy,Cats,9,28.54
10/03/2022 00:00,VetGroup,Italy,Birds,1,34.31
10/03/2022 00:00,VetGroup,Poland,Dogs,36,19.1
10/03/2022 00:00,VetGroup,Poland,Cats,13,21.56
10/03/2022 00:00,VetGroup,Poland,Birds,1,39.37
11/03/2022 00:00,VetGroup,Portugal,Dogs,9,45.56
11/03/2022 00:00,VetGroup,Portugal,Cats,4,37.71
11/03/2022 00:00,VetGroup,Portugal,Birds,1,32.56
11/03/2022 00:00,VetGroup,Spain,Dogs,20,51.97
11/03/2022 00:00,VetGroup,Spain,Cats,9,30.91
11/03/2022 00:00,VetGroup,Spain,Birds,1,11.76
11/03/2022 00:00,VetGroup,France,Dogs,22,123.01
11/03/2022 00:00,VetGroup,France,Cats,11,86.89
11/03/2022 00:00,VetGroup,France,Birds,2,99.87
11/03/2022 00:00,VetGroup,Germany,Dogs,17,129.43
11/03/2022 00:00,VetGroup,Germany,Cats,7,101.46
11/03/2022 00:00,VetGroup,Germany,Birds,1,152.94
11/03/2022 00:00,VetGroup,Italy,Dogs,5,34.26
11/03/2022 00:00,VetGroup,Italy,Cats,8,29.92
11/03/2022 00:00,VetGroup,Italy,Birds,1,24.51
11/03/2022 00:00,VetGroup,Poland,Dogs,36,18.7
11/03/2022 00:00,VetGroup,Poland,Cats,13,20.53
11/03/2022 00:00,VetGroup,Poland,Birds,1,42.64
14/03/2022 00:00,VetGroup,Portugal,Dogs,11,39.13
14/03/2022 00:00,VetGroup,Portugal,Cats,5,57.86
14/03/2022 00:00,VetGroup,Portugal,Birds,1,40.35
14/03/2022 00:00,VetGroup,Spain,Dogs,18,37.08
14/03/2022 00:00,VetGroup,Spain,Cats,3,13.92
14/03/2022 00:00,VetGroup,France,Dogs,27,108.92
14/03/2022 00:00,VetGroup,France,Cats,12,78.16
14/03/2022 00:00,VetGroup,France,Birds,2,85.63
14/03/2022 00:00,VetGroup,Germany,Dogs,17,144.34
14/03/2022 00:00,VetGroup,Germany,Cats,3,116.57
14/03/2022 00:00,VetGroup,Germany,Birds,1,155.29
14/03/2022 00:00,VetGroup,Italy,Dogs,6,28.34
14/03/2022 00:00,VetGroup,Italy,Cats,9,34.3
14/03/2022 00:00,VetGroup,Poland,Dogs,46,17.95
14/03/2022 00:00,VetGroup,Poland,Cats,15,27.72
14/03/2022 00:00,VetGroup,Poland,Birds,1,25.19
15/03/2022 00:00,VetGroup,Portugal,Dogs,8,53.06
15/03/2022 00:00,VetGroup,Portugal,Cats,5,47.92
15/03/2022 00:00,VetGroup,Portugal,Birds,1,29.02
15/03/2022 00:00,VetGroup,Spain,Dogs,19,58.33
15/03/2022 00:00,VetGroup,Spain,Cats,6,68.39
15/03/2022 00:00,VetGroup,Spain,Birds,1,12.06
15/03/2022 00:00,VetGroup,Greece,Cats,1,5.88
15/03/2022 00:00,VetGroup,France,Dogs,23,108.67
15/03/2022 00:00,VetGroup,France,Cats,11,79.38
15/03/2022 00:00,VetGroup,France,Birds,1,137.21
15/03/2022 00:00,VetGroup,Germany,Dogs,21,127.26
